#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of B12TW1.00 model                    2#
#3     Nishimura, Takiwaki and Thielemann, ApJ 810:109 (2015)       3#
#4     Total ejecta:     4.37000e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     cl37    17   20   37    4.6986500272e-06    4.6986500272e-06
     ar36    18   18   36    1.7210817013e-05    1.7210817013e-05
     ar38    18   20   38    1.2163009338e-05    1.2163009338e-05
     ar40    18   22   40    3.6977648344e-06    3.6977648344e-06
     k39     19   20   39    1.2752118941e-05    1.2752118941e-05
     k40     19   21   40    1.0373639014e-08    1.0373639014e-08
     k41     19   22   41    1.7148098882e-05    1.7148098882e-05
     ca40    20   20   40    3.4637139937e-04    3.4637139937e-04
     ca42    20   22   42    2.1668012254e-05    2.1668012254e-05
     ca43    20   23   43    7.2778981068e-06    7.2778981068e-06
     ca44    20   24   44    1.2437826964e-04    1.2437826964e-04
     ca46    20   26   46    1.3783661879e-05    1.3783661879e-05
     ca48    20   28   48    2.2658077066e-02    2.2658077066e-02
     sc45    21   24   45    9.1349358848e-06    9.1349358848e-06
     ti46    22   24   46    1.2919133518e-05    1.2919133518e-05
     ti47    22   25   47    5.5010814272e-05    5.5010814272e-05
     ti48    22   26   48    2.2415420015e-04    2.2415420015e-04
     ti49    22   27   49    2.3963836497e-03    2.3963836497e-03
     ti50    22   28   50    3.1720346081e-02    3.1720346081e-02
     v50     23   27   50    3.8600404847e-09    3.8600404847e-09
     v51     23   28   51    1.1483329143e-02    1.1483329143e-02
     cr50    24   26   50    8.1977606914e-05    8.1977606914e-05
     cr52    24   28   52    2.5871930441e-02    2.5871930441e-02
     cr53    24   29   53    6.9408432553e-03    6.9408432553e-03
     cr54    24   30   54    5.1041638228e-03    5.1041638228e-03
     mn55    25   30   55    1.2143873295e-03    1.2143873295e-03
     fe54    26   28   54    5.7708194857e-03    5.7708194857e-03
     fe56    26   30   56    2.5513355055e-01    2.5513355055e-01
     fe57    26   31   57    7.9256080850e-03    7.9256080850e-03
     fe58    26   32   58    4.5950348654e-03    4.5950348654e-03
     co59    27   32   59    6.4307324486e-03    6.4307324486e-03
     ni58    28   30   58    5.9017661271e-02    5.9017661271e-02
     ni60    28   32   60    5.1646677835e-02    5.1646677835e-02
     ni61    28   33   61    1.4954968064e-03    1.4954968064e-03
     ni62    28   34   62    1.3942160415e-02    1.3942160415e-02
     ni64    28   36   64    7.0715193872e-03    7.0715193872e-03
     cu63    29   34   63    8.0987842668e-04    8.0987842668e-04
     cu65    29   36   65    1.0129779698e-03    1.0129779698e-03
     zn64    30   34   64    2.0337205646e-02    2.0337205646e-02
     zn66    30   36   66    9.1695210268e-03    9.1695210268e-03
     zn67    30   37   67    5.2100632871e-04    5.2100632871e-04
     zn68    30   38   68    1.1603154838e-02    1.1603154838e-02
     zn70    30   40   70    9.2753503590e-03    9.2753503590e-03
     ga69    31   38   69    7.3209491946e-04    7.3209491946e-04
     ga71    31   40   71    8.1977306348e-04    8.1977306348e-04
     ge70    32   38   70    8.1288909735e-05    8.1288909735e-05
     ge72    32   40   72    5.9882390009e-03    5.9882390009e-03
     ge73    32   41   73    1.5662901475e-03    1.5662901475e-03
     ge74    32   42   74    2.3895708176e-03    2.3895708176e-03
     ge76    32   44   76    1.1537531234e-02    1.1537531234e-02
     as75    33   42   75    2.6786352779e-03    2.6786352779e-03
     se74    34   40   74    1.3522670294e-05    1.3522670294e-05
     se76    34   42   76    5.2741039093e-06    5.2741039093e-06
     se77    34   43   77    2.5129431926e-03    2.5129431926e-03
     se78    34   44   78    3.6742605635e-02    3.6742605635e-02
     se80    34   46   80    3.9000458358e-02    3.9000458358e-02
     se82    34   48   82    3.2384997970e-02    3.2384997970e-02
     br79    35   44   79    1.1135774515e-02    1.1135774515e-02
     br81    35   46   81    3.5286262576e-02    3.5286262576e-02
     kr78    36   42   78    3.0242161883e-06    3.0242161883e-06
     kr80    36   44   80    3.3160658947e-07    3.3160658947e-07
     kr82    36   46   82    9.4521533720e-07    9.4521533720e-07
     kr83    36   47   83    6.3929512868e-03    6.3929512868e-03
     kr84    36   48   84    1.6375944509e-02    1.6375944509e-02
     kr86    36   50   86    2.0131918983e-03    2.0131918983e-03
     rb85    37   48   85    4.3148471246e-03    4.3148471246e-03
     rb87    37   50   87    2.8622811796e-03    2.8622811796e-03
     sr84    38   46   84    2.3555066569e-07    2.3555066569e-07
     sr86    38   48   86    2.0765011429e-07    2.0765011429e-07
     sr87    38   49   87    1.5626432785e-07    1.5626432785e-07
     sr88    38   50   88    2.0258657699e-03    2.0258657699e-03
     y89     39   50   89    8.3174761786e-04    8.3174761786e-04
     zr90    40   50   90    1.8075645940e-03    1.8075645940e-03
     zr91    40   51   91    1.8905609197e-03    1.8905609197e-03
     zr92    40   52   92    1.5999535533e-03    1.5999535533e-03
     zr94    40   54   94    8.4307996262e-04    8.4307996262e-04
     zr96    40   56   96    1.2327118442e-03    1.2327118442e-03
     nb93    41   52   93    5.1417546260e-04    5.1417546260e-04
     mo92    42   50   92    1.9384911976e-06    1.9384911976e-06
     mo94    42   52   94    3.0434624391e-09    3.0434624391e-09
     mo95    42   53   95    1.8266004485e-03    1.8266004485e-03
     mo96    42   54   96    8.2908259823e-06    8.2908259823e-06
     mo97    42   55   97    7.3423995970e-04    7.3423995970e-04
     mo98    42   56   98    1.4206057472e-03    1.4206057472e-03
     mo100   42   58  100    5.6714122497e-04    5.6714122497e-04
     ru96    44   52   96    1.0205422173e-10    1.0205422173e-10
     ru98    44   54   98    3.4738530909e-13    3.4738530909e-13
     ru99    44   55   99    1.0239185768e-03    1.0239185768e-03
     ru100   44   56  100    6.5902629284e-15    6.5902629284e-15
     ru101   44   57  101    5.0178612697e-04    5.0178612697e-04
     ru102   44   58  102    5.4920945001e-04    5.4920945001e-04
     ru104   44   60  104    1.0180174619e-03    1.0180174619e-03
     rh103   45   58  103    9.7778167673e-04    9.7778167673e-04
     pd102   46   56  102    8.1261958973e-15    8.1261958973e-15
     pd104   46   58  104    3.5742221386e-16    3.5742221386e-16
     pd105   46   59  105    1.3772340555e-03    1.3772340555e-03
     pd106   46   60  106    1.0428742803e-03    1.0428742803e-03
     pd108   46   62  108    2.1703479056e-03    2.1703479056e-03
     pd110   46   64  110    1.3272899845e-03    1.3272899845e-03
     ag107   47   60  107    1.3694193363e-03    1.3694193363e-03
     ag109   47   62  109    1.5148933403e-03    1.5148933403e-03
     cd106   48   58  106    5.8067772130e-15    5.8067772130e-15
     cd108   48   60  108    1.0686628537e-15    1.0686628537e-15
     cd110   48   62  110    3.5562382655e-16    3.5562382655e-16
     cd111   48   63  111    1.7297079491e-03    1.7297079491e-03
     cd112   48   64  112    6.6687808188e-04    6.6687808188e-04
     cd113   48   65  113    2.1551192220e-04    2.1551192220e-04
     cd114   48   66  114    1.0215541233e-04    1.0215541233e-04
     cd116   48   68  116    7.8510175919e-05    7.8510175919e-05
     in113   49   64  113    5.7709797877e-16    5.7709797877e-16
     in115   49   66  115    7.4891259598e-05    7.4891259598e-05
     sn112   50   62  112    1.1358494013e-14    1.1358494013e-14
     sn114   50   64  114    3.3048347405e-15    3.3048347405e-15
     sn115   50   65  115    6.1067522236e-16    6.1067522236e-16
     sn116   50   66  116    1.9740080946e-15    1.9740080946e-15
     sn117   50   67  117    5.9751142802e-05    5.9751142802e-05
     sn118   50   68  118    6.0780982531e-05    6.0780982531e-05
     sn119   50   69  119    5.8602178699e-05    5.8602178699e-05
     sn120   50   70  120    5.5265994911e-05    5.5265994911e-05
     sn122   50   72  122    1.2918231819e-04    1.2918231819e-04
     sn124   50   74  124    7.4337216043e-04    7.4337216043e-04
     sb121   51   70  121    1.1011540517e-04    1.1011540517e-04
     sb123   51   72  123    3.2973406252e-04    3.2973406252e-04
     te120   52   68  120    1.3149968301e-15    1.3149968301e-15
     te122   52   70  122    3.8774933577e-17    3.8774933577e-17
     te123   52   71  123    9.1469184543e-17    9.1469184543e-17
     te124   52   72  124    1.3211083413e-16    1.3211083413e-16
     te125   52   73  125    2.7858872898e-03    2.7858872898e-03
     te126   52   74  126    7.7281962548e-03    7.7281962548e-03
     te128   52   76  128    2.3202001562e-02    2.3202001562e-02
     te130   52   78  130    1.2864230106e-02    1.2864230106e-02
     i127    53   74  127    1.1534425384e-02    1.1534425384e-02
     xe124   54   70  124    3.9215062571e-15    3.9215062571e-15
     xe126   54   72  126    3.0796405816e-16    3.0796405816e-16
     xe128   54   74  128    1.0604674174e-16    1.0604674174e-16
     xe129   54   75  129    1.6538851348e-02    1.6538851348e-02
     xe130   54   76  130    4.7659267446e-16    4.7659267446e-16
     xe131   54   77  131    2.7126894197e-03    2.7126894197e-03
     xe132   54   78  132    6.1073433370e-03    6.1073433370e-03
     xe134   54   80  134    8.5234040490e-04    8.5234040490e-04
     xe136   54   82  136    6.3701884124e-04    6.3701884124e-04
     cs133   55   78  133    6.4670107798e-04    6.4670107798e-04
     ba130   56   74  130    6.3477862173e-15    6.3477862173e-15
     ba132   56   76  132    1.5487471047e-16    1.5487471047e-16
     ba134   56   78  134    8.5866131048e-17    8.5866131048e-17
     ba135   56   79  135    5.0027427937e-04    5.0027427937e-04
     ba136   56   80  136    1.2376711853e-15    1.2376711853e-15
     ba137   56   81  137    8.9251607680e-05    8.9251607680e-05
     ba138   56   82  138    2.2293390169e-04    2.2293390169e-04
     la138   57   81  138    2.9989485962e-18    2.9989485962e-18
     la139   57   82  139    5.2646360764e-05    5.2646360764e-05
     ce136   58   78  136    6.4031404784e-15    6.4031404784e-15
     ce138   58   80  138    3.1744291182e-16    3.1744291182e-16
     ce140   58   82  140    9.3980815263e-05    9.3980815263e-05
     ce142   58   84  142    4.8320011975e-05    4.8320011975e-05
     pr141   59   82  141    6.0957515035e-05    6.0957515035e-05
     nd142   60   82  142    6.5382048757e-14    6.5382048757e-14
     nd143   60   83  143    5.6196948386e-05    5.6196948386e-05
     nd144   60   84  144    7.7719787202e-05    7.7719787202e-05
     nd145   60   85  145    6.4072081400e-05    6.4072081400e-05
     nd146   60   86  146    1.3910600972e-04    1.3910600972e-04
     nd148   60   88  148    8.7265667110e-05    8.7265667110e-05
     nd150   60   90  150    1.9083644531e-04    1.9083644531e-04
     sm144   62   82  144    4.8479812965e-14    4.8479812965e-14
     sm147   62   85  147    1.4906476729e-04    1.4906476729e-04
     sm148   62   86  148    1.4875518418e-18    1.4875518418e-18
     sm149   62   87  149    3.6243164926e-04    3.6243164926e-04
     sm150   62   88  150    1.9237534387e-18    1.9237534387e-18
     sm152   62   90  152    1.9294040818e-04    1.9294040818e-04
     sm154   62   92  154    2.0687665746e-04    2.0687665746e-04
     eu151   63   88  151    1.6729109705e-04    1.6729109705e-04
     eu153   63   90  153    2.0805587856e-04    2.0805587856e-04
     gd152   64   88  152    6.9811792292e-17    6.9811792292e-17
     gd154   64   90  154    5.3885093949e-18    5.3885093949e-18
     gd155   64   91  155    3.1586293590e-04    3.1586293590e-04
     gd156   64   92  156    3.0681990312e-04    3.0681990312e-04
     gd157   64   93  157    6.3318361750e-04    6.3318361750e-04
     gd158   64   94  158    6.7517370690e-04    6.7517370690e-04
     gd160   64   96  160    5.6060591554e-04    5.6060591554e-04
     tb159   65   94  159    8.1694974569e-04    8.1694974569e-04
     dy156   66   90  156    2.1452205777e-15    2.1452205777e-15
     dy158   66   92  158    5.0900372150e-17    5.0900372150e-17
     dy160   66   94  160    5.6538191125e-16    5.6538191125e-16
     dy161   66   95  161    6.2489700946e-04    6.2489700946e-04
     dy162   66   96  162    5.9566995957e-04    5.9566995957e-04
     dy163   66   97  163    5.9544152931e-04    5.9544152931e-04
     dy164   66   98  164    5.7651187482e-04    5.7651187482e-04
     ho165   67   98  165    4.1186776344e-04    4.1186776344e-04
     er162   68   94  162    2.6870912048e-15    2.6870912048e-15
     er164   68   96  164    1.4958374480e-16    1.4958374480e-16
     er166   68   98  166    2.6976611135e-04    2.6976611135e-04
     er167   68   99  167    3.4344989664e-04    3.4344989664e-04
     er168   68  100  168    3.2490897434e-04    3.2490897434e-04
     er170   68  102  170    1.8343149791e-04    1.8343149791e-04
     tm169   69  100  169    2.9925064623e-04    2.9925064623e-04
     yb168   70   98  168    1.1935480783e-15    1.1935480783e-15
     yb170   70  100  170    5.9937694176e-16    5.9937694176e-16
     yb171   70  101  171    2.6860692800e-04    2.6860692800e-04
     yb172   70  102  172    2.2385663969e-04    2.2385663969e-04
     yb173   70  103  173    2.0427275294e-04    2.0427275294e-04
     yb174   70  104  174    1.6911653531e-04    1.6911653531e-04
     yb176   70  106  176    1.3557335587e-04    1.3557335587e-04
     lu175   71  104  175    1.8901601649e-04    1.8901601649e-04
     lu176   71  105  176    1.5807473780e-17    1.5807473780e-17
     hf174   72  102  174    2.1703479056e-16    2.1703479056e-16
     hf176   72  104  176    6.2657216466e-17    6.2657216466e-17
     hf177   72  105  177    1.9189443807e-04    1.9189443807e-04
     hf178   72  106  178    1.3446627065e-04    1.3446627065e-04
     hf179   72  107  179    1.4327185620e-04    1.4327185620e-04
     hf180   72  108  180    9.3898560334e-05    9.3898560334e-05
     ta180   73  107  180    1.2424101111e-18    1.2424101111e-18
     ta181   73  108  181    1.1700037319e-04    1.1700037319e-04
     w180    74  106  180    6.4506098883e-16    6.4506098883e-16
     w182    74  108  182    1.7053019798e-04    1.7053019798e-04
     w183    74  109  183    1.3422080832e-04    1.3422080832e-04
     w184    74  110  184    1.1487737447e-04    1.1487737447e-04
     w186    74  112  186    2.6663321045e-04    2.6663321045e-04
     re185   75  110  185    1.5743653573e-04    1.5743653573e-04
     re187   75  112  187    4.5362641693e-04    4.5362641693e-04
     os184   76  108  184    3.0093281463e-16    3.0093281463e-16
     os186   76  110  186    1.1210415103e-16    1.1210415103e-16
     os187   76  111  187    3.4559593877e-18    3.4559593877e-18
     os188   76  112  188    4.2079457732e-04    4.2079457732e-04
     os189   76  113  189    8.2407516660e-04    8.2407516660e-04
     os190   76  114  190    2.2455896253e-03    2.2455896253e-03
     os192   76  116  192    4.4749486800e-03    4.4749486800e-03
     ir191   77  114  191    4.5034223108e-03    4.5034223108e-03
     ir193   77  116  193    5.1044142945e-03    5.1044142945e-03
     pt190   78  112  190    1.5295208916e-16    1.5295208916e-16
     pt192   78  114  192    1.5161156425e-16    1.5161156425e-16
     pt194   78  116  194    2.5565653561e-03    2.5565653561e-03
     pt195   78  117  195    1.3036354306e-03    1.3036354306e-03
     pt196   78  118  196    2.1801463613e-04    2.1801463613e-04
     pt198   78  120  198    8.8317047412e-05    8.8317047412e-05
     au197   79  118  197    8.6480888961e-05    8.6480888961e-05
     hg196   80  116  196    5.8604983982e-14    5.8604983982e-14
     hg198   80  118  198    6.3453516317e-15    6.3453516317e-15
     hg199   80  119  199    6.4831712184e-05    6.4831712184e-05
     hg200   80  120  200    2.1921389496e-05    2.1921389496e-05
     hg201   80  121  201    1.6996413178e-05    1.6996413178e-05
     hg202   80  122  202    1.8350864321e-05    1.8350864321e-05
     hg204   80  124  204    2.5182231375e-05    2.5182231375e-05
     tl203   81  122  203    9.2269491942e-06    9.2269491942e-06
     tl205   81  124  205    1.5544378233e-05    1.5544378233e-05
     pb204   82  122  204    7.3375103880e-13    7.3375103880e-13
     pb206   82  124  206    3.2783448462e-05    3.2783448462e-05
     pb207   82  125  207    3.8658013354e-05    3.8658013354e-05
     pb208   82  126  208    5.7963175119e-05    5.7963175119e-05
     bi209   83  126  209    4.9514862507e-05    4.9514862507e-05
     th232   90  142  232    5.2652372086e-05    5.2652372086e-05
     u235    92  143  235    8.4603552950e-05    8.4603552950e-05
     u238    92  146  238    2.6749082579e-05    2.6749082579e-05
