#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of B11TW1.00 model                    2#
#3     Nishimura, Takiwaki and Thielemann, ApJ 810:109 (2015)       3#
#4     Total ejecta:     2.15000e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     rb87    37   50   87    9.5792472413e-03    9.5792472413e-03
     sr84    38   46   84    1.0397386488e-10    1.0397386488e-10
     sr86    38   48   86    1.7370797137e-11    1.7370797137e-11
     sr87    38   49   87    6.4550708084e-12    6.4550708084e-12
     sr88    38   50   88    3.1788968002e-03    3.1788968002e-03
     y89     39   50   89    1.8207052494e-03    1.8207052494e-03
     zr90    40   50   90    5.2203023635e-03    5.2203023635e-03
     zr91    40   51   91    6.6252671686e-03    6.6252671686e-03
     zr92    40   52   92    4.9223838090e-03    4.9223838090e-03
     zr94    40   54   94    3.0819502912e-03    3.0819502912e-03
     zr96    40   56   96    3.1904195970e-03    3.1904195970e-03
     nb93    41   52   93    1.3758219467e-03    1.3758219467e-03
     mo92    42   50   92    3.5928804055e-10    3.5928804055e-10
     mo94    42   52   94    1.2639216377e-14    1.2639216377e-14
     mo95    42   53   95    6.0315692695e-03    6.0315692695e-03
     mo96    42   54   96    2.0683472059e-05    2.0683472059e-05
     mo97    42   55   97    2.2914554227e-03    2.2914554227e-03
     mo98    42   56   98    5.9130963158e-03    5.9130963158e-03
     mo100   42   58  100    1.9718864113e-03    1.9718864113e-03
     ru96    44   52   96    7.8774076507e-15    7.8774076507e-15
     ru98    44   54   98    2.1317690933e-16    2.1317690933e-16
     ru99    44   55   99    4.0589181165e-03    4.0589181165e-03
     ru100   44   56  100    6.4975656431e-15    6.4975656431e-15
     ru101   44   57  101    1.4964134415e-03    1.4964134415e-03
     ru102   44   58  102    1.3416152582e-03    1.3416152582e-03
     ru104   44   60  104    3.3923217338e-03    3.3923217338e-03
     rh103   45   58  103    2.5470548263e-03    2.5470548263e-03
     pd102   46   56  102    9.3776654693e-16    9.3776654693e-16
     pd104   46   58  104    5.2717260740e-16    5.2717260740e-16
     pd105   46   59  105    4.0339296655e-03    4.0339296655e-03
     pd106   46   60  106    2.8067156283e-03    2.8067156283e-03
     pd108   46   62  108    5.9374750403e-03    5.9374750403e-03
     pd110   46   64  110    4.3113758787e-03    4.3113758787e-03
     ag107   47   60  107    3.5967247826e-03    3.5967247826e-03
     ag109   47   62  109    4.1121296691e-03    4.1121296691e-03
     cd106   48   58  106    2.2853684923e-16    2.2853684923e-16
     cd108   48   60  108    3.6486652104e-16    3.6486652104e-16
     cd110   48   62  110    9.8445402624e-16    9.8445402624e-16
     cd111   48   63  111    5.9186975318e-03    5.9186975318e-03
     cd112   48   64  112    2.2094317108e-03    2.2094317108e-03
     cd113   48   65  113    6.3926616870e-04    6.3926616870e-04
     cd114   48   66  114    2.6692894823e-04    2.6692894823e-04
     cd116   48   68  116    2.0339958366e-04    2.0339958366e-04
     in113   49   64  113    1.4298912500e-17    1.4298912500e-17
     in115   49   66  115    1.8455696882e-04    1.8455696882e-04
     sn112   50   62  112    2.0009775980e-15    2.0009775980e-15
     sn114   50   64  114    2.5978171386e-15    2.5978171386e-15
     sn115   50   65  115    9.8816715711e-17    9.8816715711e-17
     sn116   50   66  116    5.4218324638e-15    5.4218324638e-15
     sn117   50   67  117    1.5837180047e-04    1.5837180047e-04
     sn118   50   68  118    1.6088821396e-04    1.6088821396e-04
     sn119   50   69  119    1.4497848679e-04    1.4497848679e-04
     sn120   50   70  120    1.2918967149e-04    1.2918967149e-04
     sn122   50   72  122    2.2601423514e-04    2.2601423514e-04
     sn124   50   74  124    1.1433198085e-03    1.1433198085e-03
     sb121   51   70  121    2.1950359654e-04    2.1950359654e-04
     sb123   51   72  123    5.2796731869e-04    5.2796731869e-04
     te120   52   68  120    2.8201192763e-16    2.8201192763e-16
     te122   52   70  122    1.0356875848e-16    1.0356875848e-16
     te123   52   71  123    1.5858468802e-17    1.5858468802e-17
     te124   52   72  124    1.6642329019e-16    1.6642329019e-16
     te125   52   73  125    3.9694846778e-03    3.9694846778e-03
     te126   52   74  126    1.1658590192e-02    1.1658590192e-02
     te128   52   76  128    3.5203952958e-02    3.5203952958e-02
     te130   52   78  130    1.6917532679e-02    1.6917532679e-02
     i127    53   74  127    1.7604250035e-02    1.7604250035e-02
     xe124   54   70  124    6.3446173079e-16    6.3446173079e-16
     xe126   54   72  126    5.0448354863e-16    5.0448354863e-16
     xe128   54   74  128    6.9115699171e-16    6.9115699171e-16
     xe129   54   75  129    2.1743259341e-02    2.1743259341e-02
     xe130   54   76  130    5.2071674085e-16    5.2071674085e-16
     xe131   54   77  131    5.3805880850e-03    5.3805880850e-03
     xe132   54   78  132    6.6362525795e-03    6.6362525795e-03
     xe134   54   80  134    1.5013945967e-03    1.5013945967e-03
     xe136   54   82  136    4.7855157177e-04    4.7855157177e-04
     cs133   55   78  133    9.1809098373e-04    9.1809098373e-04
     ba130   56   74  130    6.7501267487e-16    6.7501267487e-16
     ba132   56   76  132    3.9338311808e-16    3.9338311808e-16
     ba134   56   78  134    4.7489217951e-16    4.7489217951e-16
     ba135   56   79  135    3.9476895401e-04    3.9476895401e-04
     ba136   56   80  136    5.9965461676e-16    5.9965461676e-16
     ba137   56   81  137    1.7264973424e-04    1.7264973424e-04
     ba138   56   82  138    3.5612056320e-04    3.5612056320e-04
     la138   57   81  138    1.4004693642e-18    1.4004693642e-18
     la139   57   82  139    8.3050739315e-05    8.3050739315e-05
     ce136   58   78  136    9.6057961787e-16    9.6057961787e-16
     ce138   58   80  138    7.5907638688e-16    7.5907638688e-16
     ce140   58   82  140    1.9392918809e-04    1.9392918809e-04
     ce142   58   84  142    8.3237790995e-05    8.3237790995e-05
     pr141   59   82  141    2.0983684839e-04    2.0983684839e-04
     nd142   60   82  142    7.8555815099e-15    7.8555815099e-15
     nd143   60   83  143    9.3014083230e-05    9.3014083230e-05
     nd144   60   84  144    1.6396888279e-04    1.6396888279e-04
     nd145   60   85  145    1.1925733062e-04    1.1925733062e-04
     nd146   60   86  146    2.0670347438e-04    2.0670347438e-04
     nd148   60   88  148    1.6716529631e-04    1.6716529631e-04
     nd150   60   90  150    2.7255600016e-04    2.7255600016e-04
     sm144   62   82  144    3.6573563962e-16    3.6573563962e-16
     sm147   62   85  147    2.2974700126e-04    2.2974700126e-04
     sm148   62   86  148    2.5476025467e-19    2.5476025467e-19
     sm149   62   87  149    4.9794707417e-04    4.9794707417e-04
     sm150   62   88  150    2.4829302034e-18    2.4829302034e-18
     sm152   62   90  152    3.5228135330e-04    3.5228135330e-04
     sm154   62   92  154    3.9314129436e-04    3.9314129436e-04
     eu151   63   88  151    3.1958347948e-04    3.1958347948e-04
     eu153   63   90  153    3.6547004691e-04    3.6547004691e-04
     gd152   64   88  152    6.3103486134e-18    6.3103486134e-18
     gd154   64   90  154    2.8874165438e-18    2.8874165438e-18
     gd155   64   91  155    5.0793212021e-04    5.0793212021e-04
     gd156   64   92  156    5.2712713628e-04    5.2712713628e-04
     gd157   64   93  157    1.1394857658e-03    1.1394857658e-03
     gd158   64   94  158    1.0907696541e-03    1.0907696541e-03
     gd160   64   96  160    1.0006810179e-03    1.0006810179e-03
     tb159   65   94  159    1.2444827310e-03    1.2444827310e-03
     dy156   66   90  156    1.8372298702e-16    1.8372298702e-16
     dy158   66   92  158    5.7053552730e-17    5.7053552730e-17
     dy160   66   94  160    2.2763569418e-16    2.2763569418e-16
     dy161   66   95  161    1.1105599286e-03    1.1105599286e-03
     dy162   66   96  162    9.1277292878e-04    9.1277292878e-04
     dy163   66   97  163    8.5518167997e-04    8.5518167997e-04
     dy164   66   98  164    8.6538064700e-04    8.6538064700e-04
     ho165   67   98  165    6.7682945307e-04    6.7682945307e-04
     er162   68   94  162    3.1593235470e-16    3.1593235470e-16
     er164   68   96  164    4.9938044809e-17    4.9938044809e-17
     er166   68   98  166    5.7446361258e-04    5.7446361258e-04
     er167   68   99  167    7.2915018492e-04    7.2915018492e-04
     er168   68  100  168    5.7229753345e-04    5.7229753345e-04
     er170   68  102  170    3.1247861594e-04    3.1247861594e-04
     tm169   69  100  169    4.8258196709e-04    4.8258196709e-04
     yb168   70   98  168    3.3374773544e-16    3.3374773544e-16
     yb170   70  100  170    1.9558888422e-17    1.9558888422e-17
     yb171   70  101  171    3.9880554993e-04    3.9880554993e-04
     yb172   70  102  172    3.7957022991e-04    3.7957022991e-04
     yb173   70  103  173    3.8906542791e-04    3.8906542791e-04
     yb174   70  104  174    3.5006153557e-04    3.5006153557e-04
     yb176   70  106  176    2.4410864325e-04    2.4410864325e-04
     lu175   71  104  175    3.9085326994e-04    3.9085326994e-04
     lu176   71  105  176    7.0934854269e-17    7.0934854269e-17
     hf174   72  102  174    1.0404620531e-16    1.0404620531e-16
     hf176   72  104  176    5.5023576954e-18    5.5023576954e-18
     hf177   72  105  177    2.9643970944e-04    2.9643970944e-04
     hf178   72  106  178    2.1842572415e-04    2.1842572415e-04
     hf179   72  107  179    2.4541800501e-04    2.4541800501e-04
     hf180   72  108  180    1.7386298658e-04    1.7386298658e-04
     ta180   73  107  180    4.2002609800e-18    4.2002609800e-18
     ta181   73  108  181    2.3652013227e-04    2.3652013227e-04
     w180    74  106  180    2.8889976989e-16    2.8889976989e-16
     w182    74  108  182    2.9622682189e-04    2.9622682189e-04
     w183    74  109  183    2.1164432567e-04    2.1164432567e-04
     w184    74  110  184    1.9084025178e-04    1.9084025178e-04
     w186    74  112  186    5.9807656198e-04    5.9807656198e-04
     re185   75  110  185    3.0304645746e-04    3.0304645746e-04
     re187   75  112  187    1.1992802973e-03    1.1992802973e-03
     os184   76  108  184    9.1685602927e-17    9.1685602927e-17
     os186   76  110  186    8.0510350142e-18    8.0510350142e-18
     os187   76  111  187    1.1375429085e-18    1.1375429085e-18
     os188   76  112  188    1.0887337878e-03    1.0887337878e-03
     os189   76  113  189    3.7787436358e-03    3.7787436358e-03
     os190   76  114  190    9.2182374985e-03    9.2182374985e-03
     os192   76  116  192    1.6542912602e-02    1.6542912602e-02
     ir191   77  114  191    1.8679642181e-02    1.8679642181e-02
     ir193   77  116  193    1.7405107169e-02    1.7405107169e-02
     pt190   78  112  190    5.0272360934e-17    5.0272360934e-17
     pt192   78  114  192    2.0346572348e-17    2.0346572348e-17
     pt194   78  116  194    6.0899273268e-03    6.0899273268e-03
     pt195   78  117  195    2.6900408510e-03    2.6900408510e-03
     pt196   78  118  196    5.2065680164e-04    5.2065680164e-04
     pt198   78  120  198    1.8388833658e-04    1.8388833658e-04
     au197   79  118  197    1.6586006828e-04    1.6586006828e-04
     hg196   80  116  196    3.2006712692e-14    3.2006712692e-14
     hg198   80  118  198    1.2334869858e-15    1.2334869858e-15
     hg199   80  119  199    2.6415417607e-04    2.6415417607e-04
     hg200   80  120  200    3.3002530366e-04    3.3002530366e-04
     hg201   80  121  201    2.0850785137e-04    2.0850785137e-04
     hg202   80  122  202    6.5886525773e-04    6.5886525773e-04
     hg204   80  124  204    4.4157527831e-04    4.4157527831e-04
     tl203   81  122  203    2.3135399222e-04    2.3135399222e-04
     tl205   81  124  205    2.1747393080e-04    2.1747393080e-04
     pb204   82  122  204    3.3678706689e-13    3.3678706689e-13
     pb206   82  124  206    5.4269789686e-04    5.4269789686e-04
     pb207   82  125  207    5.4527941673e-04    5.4527941673e-04
     pb208   82  126  208    3.5221314661e-04    3.5221314661e-04
     bi209   83  126  209    4.6712798463e-04    4.6712798463e-04
     th232   90  142  232    6.8975668770e-04    6.8975668770e-04
     u235    92  143  235    9.5863056003e-04    9.5863056003e-04
     u238    92  146  238    2.8803685192e-03    2.8803685192e-03
